ID,COBID,ProcessType,AdjustmentType,SourceCOBID,EntityCode,SourceSystemCode,DepartmentCode,BookCode,CurrencyCode,TradeTypology,TradeCode,Strategy,ScaleFactor,TraderCode,VaRComponentId,VaRSubComponentId,GuaranteedEntity,RegionKey,ScenarioDateId,AdjustmentValueInUSD,ErrorMessage,ApprovalId,Reason,ActiveStatus,GlobalId,UserName,CreatedDate,ExtractDate,InstrumentCode,SimulationName,ProductCategoryAttributes,Simulation_Source,DayType,CurveCode,MeasureTypeCode,TenorCode,UnderlyingTenorCode
400308,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXF,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXF FxDeltaExp [Double Counting on PV] | Recurring,Stage,6E94E5AE-C8AA-4496-9FC5-A7B026ED012F,MUS-HK\N348805,2026-03-27 22:40:26.305,,,,,,,,FxDeltaExp,,
400309,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXS,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXS FxDeltaExp [Double Counting on PV] | Recurring,Stage,46030B01-8379-46F8-A4AA-3596B9DFDC5B,MUS-HK\N348805,2026-03-27 22:40:26.305,,,,,,,,FxDeltaExp,,
400310,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FNDF,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FNDF FxDeltaExp [Double Counting on PV] | Recurring,Stage,35A5AAF8-76B5-4892-A71F-4B7D63900602,MUS-HK\N348805,2026-03-27 22:40:26.305,,,,,,,,FxDeltaExp,,
400311,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXP,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXP FxDeltaExp [Double Counting on PV] | Recurring,Stage,65FF1AC9-65DE-4324-9A54-D0D772A022AB,MUS-HK\N348805,2026-03-27 22:40:26.305,,,,,,,,FxDeltaExp,,
400312,20260327,Stress,Flatten,,MUSI,QP,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Flatten EFE; Book-GIX; stresses;[Decomposed Index Risk] | Recurring,Stage,A9DF503C-F7F3-4E5D-AA47-28B7C31DB1FD,MUS-HK\N348805,2026-03-27 22:58:58.997,,,,,,,,,,
400313,20260327,Stress,Flatten,,MUSUSA,QP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,108463A2-5B83-40BC-952F-D6CDAD8C1D20,MUS-HK\N348805,2026-03-28 02:38:36.745,,,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400314,20260327,Stress,Flatten,,MUSUSA,QP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,052FE8A6-BB4D-448B-99CA-AF45013FF9A0,MUS-HK\N348805,2026-03-28 02:38:36.745,,,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400315,20260327,Stress,Flatten,,MUSUSA,QP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,C5F12E4E-B852-4618-99D3-827C88AB2827,MUS-HK\N348805,2026-03-28 02:38:36.745,,,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400316,20260327,Stress,Flatten,,MUSUSA,QP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,B4029148-28F4-459E-9077-647DB1E43B27,MUS-HK\N348805,2026-03-28 02:38:36.745,,,MRM_GLB_Std_EQ_P_Up,,,,,,,
400317,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,FF7BB259-5B9D-484D-A880-96B651168A18,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400318,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,251B7DCC-4D7B-450D-8894-AA45CC3D7396,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400319,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,BE4D69F0-AC61-4A97-AE5E-F8513C74E7F7,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400320,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,9D0D8E68-8E3F-4DCC-A633-C83FAF3EC425,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400321,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,E32385CD-E6B2-4727-9630-7CB5C206EC57,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400322,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,9E33EE34-2E53-4230-9354-17C229CD8E62,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400323,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,17B0FB32-0129-4ED2-A27E-009A7B2E1D2F,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400324,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,143E5646-DEB0-4317-B51D-B275CFDEFEAC,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400325,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,B0CC370C-138E-499A-AC41-161FDA212024,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400326,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,80980142-78FA-4FFE-BCC5-5E14717D8A94,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400327,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,DC329F03-4F8F-46D7-A49A-AFD4B71DC2F4,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400328,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,0F828699-8888-46D3-B8B3-C9E4F99D5C5C,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642895118 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400329,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,A5B3804F-AF96-4E09-9C7B-2581869D3C65,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400330,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,C5F02516-F280-4C9B-B08D-1174C6036DF3,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400331,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,250825C2-A4A4-4B94-9EAE-FAF571E2EF16,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400332,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,9B6485BA-0C8C-49AC-A725-747884417BEF,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400333,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,387EDFE5-63B2-402A-ADF6-61FC2C0F0BF8,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400334,20260327,Stress,Flatten,,MUSUSA,QP,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,1C70A603-87CA-409C-A12F-A018B3D64ACC,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642886380 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400335,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,8A94741B-1C35-410F-B3F7-B8206EE33C0A,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400336,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,49A3E7E0-7E2F-4114-875F-7BA2E935A969,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400337,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,CECEA82C-BD9B-4953-B27B-133D3D5E28D1,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400338,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,0DD158B0-CFC5-4988-9542-3102690F78DD,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400339,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,EC24C2CC-D816-4C3F-8DCD-96D85F080823,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400340,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,80755682-4869-4399-8A29-B3A7AA35577E,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400341,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,B4596182-DB36-496B-AEDA-2A50C9511311,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400342,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,8F3AB450-627B-446E-BD66-8B6CABD09108,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400343,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,B7D28F7A-CA70-437D-90F7-79A730FAD4F3,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400344,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,901EAB01-3008-4967-993A-F302B8C7EEFA,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400345,20260327,Stress,Flatten,,MUSUSA,QP,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,27B14919-73C3-44EF-8B14-972462ED351A,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400346,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,7777D7AF-9ED3-4AD1-B84C-7395B44F542B,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,,,,,,,,
400347,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,032FAE61-0AEC-4CEB-AD2C-5163E17551F1,MUS-HK\N348805,2026-03-28 02:38:36.745,,US92206C8709 US,,,,,,,,
400348,20260327,Stress,Flatten,,MUSUSA,QP,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,AAD2DAB5-5B0D-4DF5-81E3-045C3DE44845,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400349,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,F4AF998B-46C9-45F3-9911-AADB897B7A53,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Gain,,,,,,,
400350,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,C814FB88-496B-4364-AA6F-859FA8573534,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_C_Loss,,,,,,,
400351,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,18EA4B46-7444-4418-A132-1C2A3510CF68,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400352,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,B32271D8-F6AB-4377-AF3D-1FCC793F0E6A,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400353,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,81FA8EE8-8F19-4C93-8AA1-76C84896D047,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400354,20260327,Stress,Flatten,,MUSUSA,QP,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instrument;stress scenarios;[Risk wrongly calculated] | Recurring,Stage,EFC21D7E-87B6-42B0-BF8C-E1E09DF921CF,MUS-HK\N348805,2026-03-28 02:38:36.745,,US4642872422 US,MRM_GLB_Std_EQ_P_Up,,,,,,,
400355,20260327,Sensitivity,Flatten,,MUSUSA,PP,RMB,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten MUSA RMB;RFR Basis;[wrong risk] | Recurring,Stage,F227B08B-CE57-4053-8A39-0D30561D5ADB,MUS-HK\N348805,2026-03-28 04:59:01.575,,,,,,,,RFR Basis,,
400356,20260327,Stress,Flatten,,MUSUSA,PP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,312FF40D-AA77-448B-BEBF-DD40AA61C9F6,MUS-HK\N348805,2026-03-28 05:38:28.888,,,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400357,20260327,Stress,Flatten,,MUSUSA,PP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,5BD887AA-D96D-40BD-9E74-5BB9F0910990,MUS-HK\N348805,2026-03-28 05:38:28.888,,,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400358,20260327,Stress,Flatten,,MUSUSA,PP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,4905F015-5E14-4BCE-8D83-E012FF2D2850,MUS-HK\N348805,2026-03-28 05:38:28.888,,,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400359,20260327,Stress,Flatten,,MUSUSA,PP,EFA,,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten EFA;multiple scenarios;[wrong risk] | Recurring,Stage,F707AF2E-696C-4975-9335-8E864F30C338,MUS-HK\N348805,2026-03-28 05:38:28.888,,,MRM_GLB_Std_EQ_P_Up,,,,,,,
400360,20260327,Sensitivity,Flatten,,MUSI,MS,SSA,Book-AA6,,,,SSA00306,1.0,,,,,,,,,,Murex System Limitation | (Louis Chan);Flatten SSA;Book-AA6;multiple strategies;CS01 MV Position;[MUREX can't risk the TRSW to offset the risk in bonds] | Recurring,Stage,2D7CCAD5-B375-4497-8C92-073FE9CBF434,MUS-HK\N348805,2026-03-28 06:38:22.798,,,,,,,,Position,,
400361,20260327,Sensitivity,Flatten,,MUSI,MS,SSA,Book-AA6,,,,SSA00282,1.0,,,,,,,,,,Murex System Limitation | (Louis Chan);Flatten SSA;Book-AA6;multiple strategies;CS01 MV Position;[MUREX can't risk the TRSW to offset the risk in bonds] | Recurring,Stage,D6340784-079F-4928-855E-DBA2C947532E,MUS-HK\N348805,2026-03-28 06:38:22.798,,,,,,,,Position,,
400362,20260327,Sensitivity,Flatten,,MUSI,MS,ETG,,,,,,1.0,,,,,,,,,,Raptor Reporting Issue | (Abdullah Alam);Adjust ETG;US46090E1038 US;sensi;[risk is NASDAQ not Invesco] | Recurring,Stage,B948D691-79C2-47AA-BC9E-F116B2C457AD,MUS-HK\N348805,2026-03-28 06:38:22.798,,US46090E1038 US,,,,,,FutureDV01PAR,,
400363,20260327,Sensitivity,Flatten,,MUSI,MS,SSA,Book-AA6,,,,SSA00282,1.0,,,,,,,,,,Murex System Limitation | (Louis Chan);Flatten SSA;Book-AA6;multiple strategies;CS01 MV Position;[MUREX can't risk the TRSW to offset the risk in bonds] | Recurring,Stage,353665FF-325B-4C0A-8D00-56BAEE1A6C41,MUS-HK\N348805,2026-03-28 06:38:22.798,,,,,,,,CS01,,
400364,20260327,Sensitivity,Flatten,,MUSI,MS,SSA,Book-AA6,,,,SSA00306,1.0,,,,,,,,,,Murex System Limitation | (Louis Chan);Flatten SSA;Book-AA6;multiple strategies;CS01 MV Position;[MUREX can't risk the TRSW to offset the risk in bonds] | Recurring,Stage,5277F3DE-0068-4EF6-9994-2A4EEFAA2E0B,MUS-HK\N348805,2026-03-28 06:38:22.798,,,,,,,,CS01,,
400365,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,A2D12654-D2F9-4F88-B1A8-AA029AB97A50,MUS-HK\N348805,2026-03-28 06:38:22.798,,US4642872422 US,,,,,,,,
