ID,COBID,ProcessType,AdjustmentType,SourceCOBID,EntityCode,SourceSystemCode,DepartmentCode,BookCode,CurrencyCode,TradeTypology,TradeCode,Strategy,ScaleFactor,TraderCode,VaRComponentId,VaRSubComponentId,GuaranteedEntity,RegionKey,ScenarioDateId,AdjustmentValueInUSD,ErrorMessage,ApprovalId,Reason,ActiveStatus,GlobalId,UserName,CreatedDate,ExtractDate,InstrumentCode,SimulationName,ProductCategoryAttributes,Simulation_Source,DayType,CurveCode,MeasureTypeCode,TenorCode,UnderlyingTenorCode
400532,20260327,FRTB,Flatten,,MUSI,QS,ESB,Book-EJ2,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,937A3B0D-CDF9-498A-B740-A51C9AFCE233,MUS-HK\N348805,2026-03-28 08:37:32.929,,US92826C8394 US,,,,,,FRTBGIRRDelta,,
400533,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJ2,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-ej2;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,5F8E9511-B1FB-42C1-9879-6A5011E7BCA5,MUS-HK\N348805,2026-03-28 08:37:32.929,,US92826C8394 US,,,,,,FRTBGIRRDelta,,
400534,20260327,FRTB,Flatten,,MUSI,QS,ESB,Book-EJ2,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,88265ACD-5DA5-4A0C-998F-4E103F30AD8D,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB0000004 US,,,,,,FRTBGIRRDelta,,
400535,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJ2,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-ej2;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,85AAA620-9BEF-46C5-8813-7DEC6B7824F4,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB0000004 US,,,,,,FRTBGIRRDelta,,
400536,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJ2,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,BA314A43-67D1-49F4-8E99-35C3EE971F68,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB2000002 US,,,,,,FRTBGIRRDelta,,
400537,20260327,FRTB,Flatten,,MUSI,QS,ESB,Book-EJA,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,00E1FEB6-8F0C-4A8C-9734-6987DB16083E,MUS-HK\N348805,2026-03-28 08:37:32.929,,US92826C8394 US,,,,,,FRTBGIRRDelta,,
400538,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJA,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-ej2;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,A2E68183-7D67-4007-BF80-DF82BF5DA2E3,MUS-HK\N348805,2026-03-28 08:37:32.929,,US92826C8394 US,,,,,,FRTBGIRRDelta,,
400539,20260327,FRTB,Flatten,,MUSI,QS,ESB,Book-EJA,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,A5FFC5DC-41A0-4D73-BCD0-7586A8C8D3AE,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB0000004 US,,,,,,FRTBGIRRDelta,,
400540,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJA,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-ej2;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,C9425953-5879-4ACD-A382-C6912D66E39B,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB0000004 US,,,,,,FRTBGIRRDelta,,
400541,20260327,FRTB,Flatten,,MUSI,MS,ESB,Book-EJA,,,,,1.0,,,,,,,,,,"Murex System Limitation | (Abdullah Alam);Flatten ESB; Book-EJA;[Static data issues on VisaB2 , distorting the capital charge as punitive Risk bucket is assigned] | Recurring",Stage,5F85CCCB-6078-4B31-AC61-7D3534840D85,MUS-HK\N348805,2026-03-28 08:37:32.929,,VISAB2000002 US,,,,,,FRTBGIRRDelta,,
400542,20260327,FRTB,Scale,20260326,MUSI,QS,GBF,Book-A8,,,,SV937955,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten GBF Book-A8 SV937955;All FRTB except FRTB FX;[Strategies are market risk flat] | Recurring,Stage,AD50C164-98A3-48D8-B31A-E5D72EEC33F1,MUS-HK\N348805,2026-03-28 08:42:49.745,,,,,,,,FRTBFxDelta,,
400543,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,82067860-EB90-4AB1-803F-063A07286D34,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642895118 US,,,,,,,,
400544,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,15A26F79-A072-4818-9EB3-CC5294335149,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642886380 US,,,,,,,,
400545,20260327,Sensitivity,Flatten,,MUSI,MS,RTU,Book-EDM,,,,,1.0,,,,,,,,,,IT-Other | (Bhilal Issa);Flatten RTU; Book-EDM; CS01;[Limitation as now CS01 risk is produced for Bond Forward typo] | Recurring,Stage,8007457C-59E6-41CE-AEFD-757FAD9F4B7C,MUS-HK\N348805,2026-03-28 08:48:14.608,,,,,,,,CS01,,
400546,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,C306D5F6-0020-46FD-812D-25BBF0BFFC2F,MUS-HK\N348805,2026-03-28 08:48:14.608,,US92206C8709 US,,,,,,,,
400547,20260327,Sensitivity,Flatten,,MUSI,MS,RTU,Book-SNT,,,,,1.0,,,,,,,,,,"IT-Other | (Bhilal Issa);Flatten RTU; Book-SNT; VaR, Stress & CS01; [Missing offsetting position from TRSW] | Recurring",Stage,48FA858D-358E-4E39-A3C3-3DD246CD65DD,MUS-HK\N348805,2026-03-28 08:48:14.608,,,,,,,,CS01,,
400548,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,AD4D589F-C1BD-4953-B148-4F6D103C9F95,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642872422 US,,,,,,,,
400549,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,HLOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,259A7E95-DB0E-4AE4-A0F5-ED2C58A6A868,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642872422 US,,,,,,,,
400550,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXF,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXF FxDeltaExp [Double Counting on PV] | Recurring,Stage,2DA253E6-2ACA-4BCE-AD28-AAC9BBE61604,MUS-HK\N348805,2026-03-28 08:48:14.608,,,,,,,,FxDeltaExp,,
400551,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXP,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXP FxDeltaExp [Double Counting on PV] | Recurring,Stage,2299C485-1392-4A74-BB02-35F925BAB759,MUS-HK\N348805,2026-03-28 08:48:14.608,,,,,,,,FxDeltaExp,,
400552,20260327,Sensitivity,Flatten,,MUSI,MS,,,,FEXS,,,1.0,,,,,,,,,,Murex System Limitation | (Abdullah Alam);Flatten MUSI; Typology FEXS FxDeltaExp [Double Counting on PV] | Recurring,Stage,6752465C-8AB6-47FE-BC81-E6C88CA0B06B,MUS-HK\N348805,2026-03-28 08:48:14.608,,,,,,,,FxDeltaExp,,
400553,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,AAOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,B4E637FA-6A66-4565-AD3F-FFC69FE3A26B,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642872422 US,,,,,,,,
400554,20260327,Sensitivity,Flatten,,MUSUSA,MS,CTG,RPOP,,EQTT,,,1.0,,,,,,,,,,Model Limitation | (George Hansman);Flatten CTG EQTT;Bond ETF instruments; [Bond ETF flatting equity exposure] | Recurring,Stage,1AD39D78-9E26-42FA-B02F-EF71A8DCD6F0,MUS-HK\N348805,2026-03-28 08:48:14.608,,US4642872422 US,,,,,,,,
400555,20260327,Stress,Flatten,,MUSI,QP,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Flatten EFE; Book-GIX; stresses;[Decomposed Index Risk] | Recurring,Stage,6F8093B7-59EB-47A5-8E11-7A6FBD9B81E6,MUS-HK\N348805,2026-03-28 09:29:21.462,,,,,,,,,,
400556,20260327,Stress,Scale,20260326,MUSI,QP,,BOOK-68A,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam); Roll RTG; MRM_M_PARA_CR_Remote_Flattener_PCS [Populate Null values with zero in order to fix MRM_M_PARA_CreditSevere] | Recurring,Stage,E6194E66-90A0-4A63-B1E3-66334D6DB54C,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_M_PARA_CR_REMOTE_FLATTENER_PCS,,,,,,,
400557,20260327,Stress,Flatten,,MUSI,QP,TRY,Book-K3,,FNDI,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam); Adjust TRY; Book-K3; FNDI; Stresses [System limitation on FNDI valuation] | Recurring,Stage,757B87DA-FCF2-4B1C-BCB7-DED96984769B,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_RemoteRatesRally,,,,,,,
400558,20260327,Stress,Flatten,,MUSI,QP,TRY,Book-K3,,FNDI,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam); Adjust TRY; Book-K3; FNDI; Stresses [System limitation on FNDI valuation] | Recurring,Stage,601360C5-546F-44E4-8BDD-A28D5C2925B7,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_RemoteRatesRally_JPY,,,,,,,
400559,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,SSU00322,1.0,,,,,,,,,,QuIC System Limitation | (Abdullah Alam);Flatten SSU;multiple strategies;STR;[Expired SPV note] | Recurring,Stage,35F4AA38-E5B7-46C3-86F9-92EF1C09D07E,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400560,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,SSU00330,1.0,,,,,,,,,,QuIC System Limitation | (Abdullah Alam);Flatten SSU;multiple strategies;STR;[Expired SPV note] | Recurring,Stage,F7B56D66-B3D8-46CB-A497-BA7E0F1091A7,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400561,20260327,Stress,Scale,20260326,MUSI,QP,,BOOK-68A,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Roll RTG; MRM_M_PARA_CR_Standard_Flattener_PCS [Populate Null values with zero in order to fix MRM_M_PARA_CreditStandard] | Recurring,Stage,3B038F90-B64A-4F19-948D-F2D20261245D,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_M_PARA_CR_STANDARD_FLATTENER_PCS,,,,,,,
400562,20260327,Stress,Flatten,,MUSI,QP,,BOOK-RPI,,INSW,,OUT,1.0,,,,,,,,,,QuIC System Limitation | (Abdullah Alam);Flatten RTG; Book-RPI; Typology INSW; Strategy OUT; MRM_S_PARA_StdInflationRally & MRM_S_PARA_StdInflationSellOff [QuiC cannot handle inflation VaR for BDIN typo] | Recurring,Stage,D6D5D203-BDCB-41D4-A267-C98F35E4827D,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_STDINFLATIONRALLY,,,,,,,
400563,20260327,Stress,Flatten,,MUSI,QP,,BOOK-RPI,,INSW,,OUT,1.0,,,,,,,,,,QuIC System Limitation | (Abdullah Alam);Flatten RTG; Book-RPI; Typology INSW; Strategy OUT; MRM_S_PARA_StdInflationRally & MRM_S_PARA_StdInflationSellOff [QuiC cannot handle inflation VaR for BDIN typo] | Recurring,Stage,82DDAE26-E9A3-4090-ACE2-30EBC5DFEF9A,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_STDINFLATIONSELLOFF,,,,,,,
400564,20260327,Stress,Flatten,,MUSI,QP,TRY,Book-K3,,FNDI,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Adjust TRY; Book-K3; FNDI; Stresses [System limitation on FNDI valuation] | Recurring,Stage,D0C6BED2-E8BF-4253-87A7-5994E224905B,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_RemoteRatesSellOff,,,,,,,
400565,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,SSU00332,1.0,,,,,,,,,,QuIC System Limitation | (Abdullah Alam);Flatten SSU;multiple strategies;STR;[Expired SPV note] | Recurring,Stage,0648034E-C82D-49D5-B949-CB38724FACEF,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400566,20260327,Stress,Flatten,,MUSI,QP,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Flatten EFE; Book-GIX; stresses;[Decomposed Index Risk] | Recurring,Stage,B8C6A670-EA36-4D77-8C3A-1B5706FFC467,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400567,20260327,Stress,Flatten,,MUSI,QP,GBF,Book-A8,,DFSW,78852846,SSE00036,1.0,,,,,,,,,,QuIC System Limitation | (Bhilal Issa);Flatten GBF Book-A8 SSE00036 75771911 DFSW;Stresses;[Part of package with offsetting CS01 missing due to typology limitation] | Recurring,Stage,8B301902-A712-4853-B675-30309862481A,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400568,20260327,Stress,Flatten,,MUSI,QP,TRY,Book-K3,,FNDI,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Adjust TRY; Book-K3; FNDI; Stresses [System limitation on FNDI valuation] | Recurring,Stage,03587D77-99AF-43A7-A6A6-6D04ACF6FCA8,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_S_PARA_RemoteRatesSellOff_JPY,,,,,,,
400569,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,6ED99DAC-E850-4802-8758-FFC9DF61BA0E,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2008_Financial_Crisis_ALL,,,,,,,
400570,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,71523E33-9BA0-4320-96E4-FB6EE945A17E,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2020_Pandemic_ALL,,,,,,,
400571,20260327,Stress,Flatten,,MUSI,QP,CAP,Book-SUB,,,54424729,,1.0,,,,,,,,,,"IT-Other | (Abdullah Alam);Flatten CAP; Book-SUB;54424729,54424730,55925869 [5y vs 10y Callability bond package not correctly processed] | Recurring",Stage,F17E8EA8-C341-4F57-B204-EDC768F68DB0,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400572,20260327,Stress,Flatten,,MUSI,QP,CAP,Book-SUB,,,54424730,,1.0,,,,,,,,,,"IT-Other | (Abdullah Alam);Flatten CAP; Book-SUB;54424729,54424730,55925869 [5y vs 10y Callability bond package not correctly processed] | Recurring",Stage,D9B6A050-D77F-4E44-B398-80F4B5227A91,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400573,20260327,Stress,Flatten,,MUSI,QP,CAP,Book-SUB,,,77021537,,1.0,,,,,,,,,,"IT-Other | (Abdullah Alam);Flatten CAP; Book-SUB;54424729,54424730,55925869 [5y vs 10y Callability bond package not correctly processed] | Recurring",Stage,7C877CFB-9D2D-4977-A220-58BD9BE08351,MUS-HK\N348805,2026-03-28 09:30:05.847,,,,,,,,,,
400574,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,5BF00219-B480-4189-8DB7-BDCA069FED84,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2023_SVB_Collapse_ALL,,,,,,,
400575,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,CE0E9FD7-41A0-430F-87C7-EA231F1616BE,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2022_UKGilt_Crisis_ALL,,,,,,,
400576,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,357827D2-B761-4B4B-A301-FD807A974483,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2011_Eurozone_Crisis_ALL,,,,,,,
400577,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,5E6133B5-C6FE-4BF6-AEE0-AB41118875CD,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_RiskOff_ALL,,,,,,,
400578,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,627F14EE-91CF-48DF-BB00-FB00FE629840,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_RiskOn_ALL,,,,,,,
400579,20260327,Stress,Flatten,,MUSI,QP,SSU,,,,,,1.0,,,,,,,,,,IT-Other | (Izzy Barclay);Flatten SSU;8 scenarios;[Incorrect Risk for new Historical Scenarios.  FX exposure component incorrect in stress.] | Recurring,Stage,3FC83F67-3F2B-4E2F-8978-294BE56D2064,MUS-HK\N348805,2026-03-28 09:30:05.847,,,MRM_2022_FRB_Rate_Hikes_ALL,,,,,,,
400580,20260327,Stress,Flatten,,MUSCAN,QP,RPG,CSBL,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten CAN RPG CSBL;4 scenarios;[until fix] | Recurring,Stage,3447C031-0B7B-4FA5-B3BF-6A1352205962,MUS-HK\N348805,2026-03-28 09:48:25.998,,,MRM_GLB_Std_EQ_M_PriceDnVolUp,,,,,,,
400581,20260327,Stress,Flatten,,MUSCAN,QP,RPG,CSBL,,,,,1.0,,,,,,,,,,IT-Other | (Tony Cross);Flatten CAN RPG CSBL;4 scenarios;[until fix] | Recurring,Stage,9E8438BB-D19D-4AA4-AF3F-CF84CD9A26A5,MUS-HK\N348805,2026-03-28 09:48:25.998,,,MRM_GLB_Std_EQ_M_PriceUpVolDn,,,,,,,
400582,20260327,Stress,Flatten,,MUSCAN,QP,RPG,CSBL,,,,,1.0,,,,,,,,,,IT-Other | (Sylvia Xu);Flatten CAN RPG CSBL;4 scenarios;[until fix] | Recurring,Stage,B99DCF96-6B74-40AC-854E-AACB1C685351,MUS-HK\N348805,2026-03-28 09:48:25.998,,,MRM_GLB_Std_EQ_P_Dn,,,,,,,
400583,20260327,Stress,Flatten,,MUSCAN,QP,RPG,CSBL,,,,,1.0,,,,,,,,,,IT-Other | (Sylvia Xu);Flatten CAN RPG CSBL;4 scenarios;[until fix] | Recurring,Stage,6A8A0B71-EFDE-43D4-A8DB-66CDAEB5B536,MUS-HK\N348805,2026-03-28 09:48:25.998,,,MRM_GLB_Std_EQ_P_Up,,,,,,,
400584,20260327,Sensitivity,Flatten,,MUSI,QS,RTU,Book-EDM,,,,,1.0,,,,,,,,,,IT-Other | (Bhilal Issa);Flatten RTU; Book-EDM; CS01;[Limitation as now CS01 risk is produced for Bond Forward typo] | Recurring,Stage,E66F17C6-4838-4320-8E74-8AF4642ED507,MUS-HK\N348805,2026-03-28 10:58:43.937,,,,,,,,CS01,,
400585,20260327,Sensitivity,Flatten,,MUSI,QS,ETG,,,,,,1.0,,,,,,,,,,Raptor Reporting Issue | (Abdullah Alam);Adjust ETG;US46090E1038 US;sensi;[risk is NASDAQ not Invesco] | Recurring,Stage,C0F02E44-23BA-42B0-B712-76BD732C0DFC,MUS-HK\N348805,2026-03-28 12:44:14.535,,US46090E1038 US,,,,,,FutureDV01PAR,,
400586,20260327,Sensitivity,Flatten,,MUSI,QS,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Gonalo Velazquez);Flatten EFE Book-GIX;VAR STR SEN;[Decomposed index mirrored into BOOK-GIF] | Recurring,Stage,BBE27EEA-CD8F-4737-816E-9AEC9BFD9EEE,MUS-HK\N348805,2026-03-28 12:44:14.535,,,,,,,,,,
400587,20260327,Sensitivity,Flatten,,MUSI,QS,ETG,,,,,,1.0,,,,,,,,,,Raptor Reporting Issue | (Abdullah Alam);Adjust ETG;US46090E1038 US;sensi;[risk is NASDAQ not Invesco] | Recurring,Stage,514EBED4-AA89-4D66-8213-3F2B48664275,MUS-HK\N348805,2026-03-28 12:44:14.535,,US46090E1038 US,,,,,,EQGAMMA,,
400588,20260327,Sensitivity,Flatten,,MUSI,QS,ETG,,,,,,1.0,,,,,,,,,,Raptor Reporting Issue | (Abdullah Alam);Adjust ETG;US46090E1038 US;sensi;[risk is NASDAQ not Invesco] | Recurring,Stage,FD1AF7C9-0460-4541-AF88-D06D3B786A45,MUS-HK\N348805,2026-03-28 12:44:14.535,,US46090E1038 US,,,,,,EQVEGA,,
400589,20260327,Sensitivity,Flatten,,MUSI,QS,ETG,,,,,,1.0,,,,,,,,,,Raptor Reporting Issue | (Abdullah Alam);Adjust ETG;US46090E1038 US;sensi;[risk is NASDAQ not Invesco] | Recurring,Stage,E9DAB442-EE46-4FDE-A17E-205D9030ACCE,MUS-HK\N348805,2026-03-28 12:44:14.535,,US46090E1038 US,,,,,,EQDELTA,,
400590,20260327,Sensitivity,Flatten,,MUSI,QS,RTU,Book-EDM,,,,,1.0,,,,,,,,,,IT-Other | (Bhilal Issa);Flatten RTU; Book-EDM; CS01;[Limitation as now CS01 risk is produced for Bond Forward typo] | Recurring,Stage,177D0ED8-02C3-44BE-98AF-BAD452A729BF,MUS-HK\N348805,2026-03-28 12:44:14.535,,,,,,,,CS01,,
400591,20260327,Stress,Flatten,,MUSI,QS,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Flatten EFE; Book-GIX; stresses;[Decomposed Index Risk] | Recurring,Stage,70CDF7CF-6ADB-4BF8-A0DF-4D08C1D78135,MUS-HK\N348805,2026-03-28 18:57:27.383,,,,,,,,,,
400592,20260327,Stress,Flatten,,MUSI,QS,EFE,Book-GIX,,,,,1.0,,,,,,,,,,IT-Other | (Abdullah Alam);Flatten EFE; Book-GIX; stresses;[Decomposed Index Risk] | Recurring,Stage,74585E89-A0F3-4D98-A30A-6D4694761062,MUS-HK\N348805,2026-03-28 20:39:47.511,,,,,,,,,,
